"event"	"age"	"PDF"	"CDF"
"Event 9"	"-3606.5"	"2.36949841634573e-07"	"5.66199121580817e-05"
"Event 9"	"-3605.5"	"4.73899683269147e-07"	"5.70938118413508e-05"
"Event 9"	"-3604.5"	"4.73899683269147e-07"	"5.756771152462e-05"
"Event 9"	"-3603.5"	"4.73899683269147e-07"	"5.80416112078891e-05"
"Event 9"	"-3602.5"	"0"	"5.80416112078891e-05"
"Event 9"	"-3601.5"	"2.36949841634573e-07"	"5.82785610495237e-05"
"Event 9"	"-3600.5"	"4.73899683269147e-07"	"5.87524607327929e-05"
"Event 9"	"-3599.5"	"0"	"5.87524607327929e-05"
"Event 9"	"-3598.5"	"2.36949841634573e-07"	"5.89894105744274e-05"
"Event 9"	"-3597.5"	"7.10799524937138e-07"	"5.97002100993646e-05"
"Event 9"	"-3596.5"	"4.73899683269147e-07"	"6.01741097826337e-05"
"Event 9"	"-3595.5"	"2.36949841634573e-07"	"6.04110596242683e-05"
"Event 9"	"-3594.5"	"0"	"6.04110596242683e-05"
"Event 9"	"-3593.5"	"4.73899683269147e-07"	"6.08849593075374e-05"
"Event 9"	"-3592.5"	"2.36949841634573e-07"	"6.1121909149172e-05"
"Event 9"	"-3591.5"	"4.73899683269147e-07"	"6.15958088324412e-05"
"Event 9"	"-3590.5"	"1.18269920954298e-06"	"6.27785080419841e-05"
"Event 9"	"-3589.5"	"2.36949841634573e-07"	"6.30154578836187e-05"
"Event 9"	"-3588.5"	"9.47799366538293e-07"	"6.3963257250157e-05"
"Event 9"	"-3587.5"	"0"	"6.3963257250157e-05"
"Event 9"	"-3586.5"	"4.73899683269147e-07"	"6.44371569334262e-05"
"Event 9"	"-3585.5"	"9.47799366538293e-07"	"6.53849562999645e-05"
"Event 9"	"-3584.5"	"4.73899683269147e-07"	"6.58588559832336e-05"
"Event 9"	"-3583.5"	"1.41969905114414e-06"	"6.72785550343777e-05"
"Event 9"	"-3582.5"	"9.47799366538293e-07"	"6.8226354400916e-05"
"Event 9"	"-3581.5"	"7.10799524937138e-07"	"6.89371539258532e-05"
"Event 9"	"-3580.5"	"0"	"6.89371539258532e-05"
"Event 9"	"-3579.5"	"7.10799524937138e-07"	"6.96479534507903e-05"
"Event 9"	"-3578.5"	"9.47799366538293e-07"	"7.05957528173286e-05"
"Event 9"	"-3577.5"	"7.10799524937138e-07"	"7.13065523422657e-05"
"Event 9"	"-3576.5"	"4.73899683269147e-07"	"7.17804520255349e-05"
"Event 9"	"-3575.5"	"9.47799366538293e-07"	"7.27282513920732e-05"
"Event 9"	"-3574.5"	"4.73899683269147e-07"	"7.32021510753423e-05"
"Event 9"	"-3573.5"	"9.47799366538293e-07"	"7.41499504418806e-05"
"Event 9"	"-3572.5"	"2.36949841634573e-07"	"7.43869002835152e-05"
"Event 9"	"-3571.5"	"9.47799366538293e-07"	"7.53346996500535e-05"
"Event 9"	"-3570.5"	"7.10799524937138e-07"	"7.60454991749906e-05"
"Event 9"	"-3569.5"	"9.47799366538293e-07"	"7.69932985415289e-05"
"Event 9"	"-3568.5"	"7.10799524937138e-07"	"7.77040980664661e-05"
"Event 9"	"-3567.5"	"7.10799524937138e-07"	"7.84148975914032e-05"
"Event 9"	"-3566.5"	"7.10799524937138e-07"	"7.91256971163403e-05"
"Event 9"	"-3565.5"	"2.36949841634573e-07"	"7.93626469579749e-05"
"Event 9"	"-3564.5"	"7.10799524937138e-07"	"8.0073446482912e-05"
"Event 9"	"-3563.5"	"2.36949841634573e-07"	"8.03103963245466e-05"
"Event 9"	"-3562.5"	"2.36949841634573e-07"	"8.05473461661812e-05"
"Event 9"	"-3561.5"	"0"	"8.05473461661812e-05"
"Event 9"	"-3560.5"	"0"	"8.05473461661812e-05"
"Event 9"	"-3559.5"	"9.47799366538293e-07"	"8.14951455327195e-05"
"Event 9"	"-3558.5"	"4.73899683269147e-07"	"8.19690452159886e-05"
"Event 9"	"-3557.5"	"7.10799524937138e-07"	"8.26798447409258e-05"
"Event 9"	"-3556.5"	"1.65659889281213e-06"	"8.43364436337379e-05"
"Event 9"	"-3555.5"	"2.36949841634573e-07"	"8.45733934753725e-05"
"Event 9"	"-3554.5"	"0"	"8.45733934753725e-05"
"Event 9"	"-3553.5"	"4.73899683269147e-07"	"8.50472931586416e-05"
"Event 9"	"-3552.5"	"7.10799524937138e-07"	"8.57580926835787e-05"
"Event 9"	"-3551.5"	"2.36949841634573e-07"	"8.59950425252133e-05"
"Event 9"	"-3550.5"	"1.41969905114414e-06"	"8.74147415763575e-05"
"Event 9"	"-3549.5"	"2.36949841634573e-07"	"8.7651691417992e-05"
"Event 9"	"-3548.5"	"2.36949841634573e-07"	"8.78886412596266e-05"
