"event"	"age"	"PDF"	"CDF"
"PC_C"	"704.5"	"0.00358399281086882"	"0.975100097046715"
"PC_C"	"705.5"	"0.00318899360319773"	"0.978289090649913"
"PC_C"	"706.5"	"0.00274579449221083"	"0.981034885142124"
"PC_C"	"707.5"	"0.00245209508134248"	"0.983486980223466"
"PC_C"	"708.5"	"0.00219639559425008"	"0.985683375817716"
"PC_C"	"709.5"	"0.00189429620023125"	"0.987577672017948"
"PC_C"	"710.5"	"0.00172709653561706"	"0.989304768553565"
"PC_C"	"711.5"	"0.00148489702144506"	"0.99078966557501"
"PC_C"	"712.5"	"0.00132189734840611"	"0.992111562923416"
"PC_C"	"713.5"	"0.00114319770685972"	"0.993254760630276"
"PC_C"	"714.5"	"0.00101869795659377"	"0.994273458586869"
"PC_C"	"715.5"	"0.00086979825527168"	"0.995143256842141"
"PC_C"	"716.5"	"0.000749498496580966"	"0.995892755338722"
"PC_C"	"717.5"	"0.000652598690952286"	"0.996545354029674"
"PC_C"	"718.5"	"0.000580198836179154"	"0.997125552865853"
"PC_C"	"719.5"	"0.000477599041984082"	"0.997603151907837"
"PC_C"	"720.5"	"0.000409899177783239"	"0.998013051085621"
"PC_C"	"721.5"	"0.000350999295930512"	"0.998364050381551"
"PC_C"	"722.5"	"0.00029790940242353"	"0.998661959783975"
"PC_C"	"723.5"	"0.000254679489138413"	"0.998916639273113"
"PC_C"	"724.5"	"0.000198439601950002"	"0.999115078875063"
"PC_C"	"725.5"	"0.000158849681363424"	"0.999273928556427"
"PC_C"	"726.5"	"0.000140619717930908"	"0.999414548274357"
"PC_C"	"727.5"	"0.000116159766995123"	"0.999530708041353"
"PC_C"	"728.5"	"8.33298328486883e-05"	"0.999614037874201"
"PC_C"	"729.5"	"8.1769835977886e-05"	"0.999695807710179"
"PC_C"	"730.5"	"6.5109869396113e-05"	"0.999760917579575"
"PC_C"	"731.5"	"4.53199090927943e-05"	"0.999806237488668"
"PC_C"	"732.5"	"4.63499070267215e-05"	"0.999852587395695"
"PC_C"	"733.5"	"3.28199341664941e-05"	"0.999885407329861"
"PC_C"	"734.5"	"3.33299331434871e-05"	"0.999918737263005"
"PC_C"	"735.5"	"1.61539675967564e-05"	"0.999934891230602"
"PC_C"	"736.5"	"1.8226963438534e-05"	"0.99995311819404"
"PC_C"	"737.5"	"8.84598225584419e-06"	"0.999961964176296"
"PC_C"	"738.5"	"1.04059791266465e-05"	"0.999972370155423"
"PC_C"	"739.5"	"9.38098118268984e-06"	"0.999981751136605"
"PC_C"	"740.5"	"6.77398641206066e-06"	"0.999988525123017"
"PC_C"	"741.5"	"2.60699477062919e-06"	"0.999991132117788"
"PC_C"	"742.5"	"3.6539926704561e-06"	"0.999994786110458"
"PC_C"	"743.5"	"2.60699477062919e-06"	"0.999997393105229"
"PC_C"	"744.5"	"1.04719789942573e-06"	"0.999998440303129"
"PC_C"	"745.5"	"1.55969687140405e-06"	"1"
"PC_D"	"699.5"	"0"	"0"
"PC_D"	"700.5"	"2.61850415923201e-06"	"2.61850415923201e-06"
"PC_D"	"701.5"	"5.73900911584208e-06"	"8.35751327507408e-06"
"PC_D"	"702.5"	"5.20100826128152e-06"	"1.35585215363556e-05"
"PC_D"	"703.5"	"1.35590215371498e-05"	"2.71175430735054e-05"
"PC_D"	"704.5"	"2.39610380597129e-05"	"5.10785811332183e-05"
"PC_D"	"705.5"	"2.76200438716777e-05"	"7.8698625004896e-05"
"PC_D"	"706.5"	"3.02030479745214e-05"	"0.000108901672979417"
