"event"	"age"	"PDF"	"CDF"
"Event 21 (660/670"	"-1948.5"	"0.000281249136030779"	"0.00588330552707375"
"Event 21 (660/670"	"-1947.5"	"0.000312499040034199"	"0.00619580456710795"
"Event 21 (660/670"	"-1946.5"	"0.000347898931289273"	"0.00654370349839722"
"Event 21 (660/670"	"-1945.5"	"0.000358298899341611"	"0.00690200239773883"
"Event 21 (660/670"	"-1944.5"	"0.000372898854492009"	"0.00727490125223084"
"Event 21 (660/670"	"-1943.5"	"0.000377098841590069"	"0.00765200009382091"
"Event 21 (660/670"	"-1942.5"	"0.000374998848041039"	"0.00802699894186195"
"Event 21 (660/670"	"-1941.5"	"0.000424998694446511"	"0.00845199763630846"
"Event 21 (660/670"	"-1940.5"	"0.000354198911936362"	"0.00880619654824482"
"Event 21 (660/670"	"-1939.5"	"0.000412498732845143"	"0.00921869528108997"
"Event 21 (660/670"	"-1938.5"	"0.000483298515355291"	"0.00970199379644526"
"Event 21 (660/670"	"-1937.5"	"0.00049379848310044"	"0.0101957922795457"
"Event 21 (660/670"	"-1936.5"	"0.000472898547302953"	"0.0106686908268486"
"Event 21 (660/670"	"-1935.5"	"0.000543698329813101"	"0.0112123891566618"
"Event 21 (660/670"	"-1934.5"	"0.000585398201715264"	"0.011797787358377"
"Event 21 (660/670"	"-1933.5"	"0.000604198143963722"	"0.0124019855023407"
"Event 21 (660/670"	"-1932.5"	"0.000568798252708648"	"0.0129707837550494"
"Event 21 (660/670"	"-1931.5"	"0.00060829813136897"	"0.0135790818864184"
"Event 21 (660/670"	"-1930.5"	"0.000693797868722327"	"0.0142728797551407"
"Event 21 (660/670"	"-1929.5"	"0.000704197836774665"	"0.0149770775919153"
"Event 21 (660/670"	"-1928.5"	"0.000697897856127576"	"0.0156749754480429"
"Event 21 (660/670"	"-1927.5"	"0.000785397587337152"	"0.0164603730353801"
"Event 21 (660/670"	"-1926.5"	"0.00079789754893852"	"0.0172582705843186"
"Event 21 (660/670"	"-1925.5"	"0.000760397664134416"	"0.018018668248453"
"Event 21 (660/670"	"-1924.5"	"0.000831297446337375"	"0.0188499656947904"
"Event 21 (660/670"	"-1923.5"	"0.000910397203350831"	"0.0197603628981412"
"Event 21 (660/670"	"-1922.5"	"0.000843797407938743"	"0.02060416030608"
"Event 21 (660/670"	"-1921.5"	"0.000933297133004537"	"0.0215374574390845"
"Event 21 (660/670"	"-1920.5"	"0.000864597344043419"	"0.0224020547831279"
"Event 21 (660/670"	"-1919.5"	"0.00106249673611628"	"0.0234645515192442"
