"event"	"age"	"PDF"	"CDF"
"Event CM9"	"-3554.5"	"9.11405647980801e-05"	"0.00401115505712789"
"Event CM9"	"-3553.5"	"9.73006029718366e-05"	"0.00410845566009973"
"Event CM9"	"-3552.5"	"9.96706176588176e-05"	"0.00420812627775854"
"Event CM9"	"-3551.5"	"0.000102740636683726"	"0.00431086691444227"
"Event CM9"	"-3550.5"	"9.0200558972864e-05"	"0.00440106747341513"
"Event CM9"	"-3549.5"	"8.99605574855747e-05"	"0.00449102803090071"
"Event CM9"	"-3548.5"	"0.000103220639658304"	"0.00459424867055901"
"Event CM9"	"-3547.5"	"9.0670561885472e-05"	"0.00468491923244448"
"Event CM9"	"-3546.5"	"9.65905985719394e-05"	"0.00478150983101642"
"Event CM9"	"-3545.5"	"9.32705779977719e-05"	"0.00487478040901419"
"Event CM9"	"-3544.5"	"9.89606132589204e-05"	"0.00497374102227312"
"Event CM9"	"-3543.5"	"9.16205677726585e-05"	"0.00506536159004577"
"Event CM9"	"-3542.5"	"9.89606132589204e-05"	"0.00516432220330469"
"Event CM9"	"-3541.5"	"8.85405486857802e-05"	"0.00525286275199047"
"Event CM9"	"-3540.5"	"9.73006029718366e-05"	"0.00535016335496231"
"Event CM9"	"-3539.5"	"9.87206117716312e-05"	"0.00544888396673394"
"Event CM9"	"-3538.5"	"9.73006029718366e-05"	"0.00554618456970578"
"Event CM9"	"-3537.5"	"9.37505809723503e-05"	"0.00563993515067813"
"Event CM9"	"-3536.5"	"9.04405604601532e-05"	"0.00573037571113828"
"Event CM9"	"-3535.5"	"9.35105794850611e-05"	"0.00582388629062334"
"Event CM9"	"-3534.5"	"9.82506088590231e-05"	"0.00592213689948237"
"Event CM9"	"-3533.5"	"9.16205677726585e-05"	"0.00601375746725503"
"Event CM9"	"-3532.5"	"9.37505809723503e-05"	"0.00610750804822738"
"Event CM9"	"-3531.5"	"9.89606132589204e-05"	"0.0062064686614863"
"Event CM9"	"-3530.5"	"0.000108430671944874"	"0.00631489933343117"
"Event CM9"	"-3529.5"	"0.000106300658745182"	"0.00642119999217635"
"Event CM9"	"-3528.5"	"0.000107250664632369"	"0.00652845065680872"
"Event CM9"	"-3527.5"	"0.000100140620571426"	"0.00662859127738015"
"Event CM9"	"-3526.5"	"9.84806102843419e-05"	"0.00672707188766449"
"Event CM9"	"-3525.5"	"0.000102510635258407"	"0.00682958252292289"
"Event CM9"	"-3524.5"	"0.000106300658745182"	"0.00693588318166808"
"Event CM9"	"-3523.5"	"0.00011458071005666"	"0.00705046389172474"
"Event CM9"	"-3522.5"	"0.000128080793716679"	"0.00717854468544142"
"Event CM9"	"-3521.5"	"0.000140150868514932"	"0.00731869555395635"
"Event CM9"	"-3520.5"	"0.000156730971261829"	"0.00747542652521818"
"Event CM9"	"-3519.5"	"0.000193421198631168"	"0.00766884772384935"
"Event CM9"	"-3518.5"	"0.000231301433374983"	"0.00790014915722433"
"Event CM9"	"-3517.5"	"0.000270131674005984"	"0.00817028083123031"
"Event CM9"	"-3516.5"	"0.000317901970038508"	"0.00848818280126882"
"Event CM9"	"-3515.5"	"0.000392002429239054"	"0.00888018523050787"
"Event CM9"	"-3514.5"	"0.000469702910748938"	"0.00934988814125681"
"Event CM9"	"-3513.5"	"0.000546403386061784"	"0.00989629152731859"
"Event CM9"	"-3512.5"	"0.00063380392768294"	"0.0105300954550015"
"Event CM9"	"-3511.5"	"0.000737004567217303"	"0.0112671000222188"
"Event CM9"	"-3510.5"	"0.000875905427985937"	"0.0121430054502048"
"Event CM9"	"-3509.5"	"0.000967605996254359"	"0.0131106114464591"
"Event CM9"	"-3508.5"	"0.0010807066971394"	"0.0141913181435985"
"Event CM9"	"-3507.5"	"0.00123300764094835"	"0.0154243257845469"
"Event CM9"	"-3506.5"	"0.00136390845214068"	"0.0167882342366876"
"Event CM9"	"-3505.5"	"0.00150850934823243"	"0.01829674358492"
"Event CM9"	"-3504.5"	"0.00160630995430279"	"0.0199030535392228"
"Event CM9"	"-3503.5"	"0.00175121085225365"	"0.0216542643914764"
"Event CM9"	"-3502.5"	"0.0018930117309937"	"0.0235472761224701"
"Event CM9"	"-3501.5"	"0.0020414126506342"	"0.0255886887731043"
"Event CM9"	"-3500.5"	"0.00223081382435327"	"0.0278195025974576"
"Event CM9"	"-3499.5"	"0.00235561459774366"	"0.0301751171952013"
"Event CM9"	"-3498.5"	"0.00248221538228872"	"0.03265733257749"
"Event CM9"	"-3497.5"	"0.00262521626846522"	"0.0352825488459552"
"Event CM9"	"-3496.5"	"0.00282721752026697"	"0.0381097663662222"
"Event CM9"	"-3495.5"	"0.00293371818025156"	"0.0410434845464737"
"Event CM9"	"-3494.5"	"0.00314651949898134"	"0.0441900040454551"
"Event CM9"	"-3493.5"	"0.00334302071669938"	"0.0475330247621545"
"Event CM9"	"-3492.5"	"0.00351302177019591"	"0.0510460465323504"
"Event CM9"	"-3491.5"	"0.00365402264397832"	"0.0547000691763287"
"Event CM9"	"-3490.5"	"0.00377602340001701"	"0.0584760925763457"
"Event CM9"	"-3489.5"	"0.00397202461463654"	"0.0624481171909822"
"Event CM9"	"-3488.5"	"0.00406202517236999"	"0.0665101423633522"
"Event CM9"	"-3487.5"	"0.00420402605234945"	"0.0707141684157017"
"Event CM9"	"-3486.5"	"0.00426302641797471"	"0.0749771948336764"
"Event CM9"	"-3485.5"	"0.00446802768836758"	"0.079445222522044"
"Event CM9"	"-3484.5"	"0.0044580276263972"	"0.0839032501484412"
"Event CM9"	"-3483.5"	"0.00448202777512612"	"0.0883852779235673"
"Event CM9"	"-3482.5"	"0.00461302858693815"	"0.0929983065105054"
